Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,compQ,compQleft,compQright,compQans,picture,audio
20,1765588204508,13/12/2025 01:10:04,1765588203529,-6,12/12/2025 19:10:03,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,18,1,1,Screen 1,advancementZone,continue_button,3788.7000000011176,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765588206259,13/12/2025 01:10:06,1765588205258,-6,12/12/2025 19:10:05,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,20,1,1,Screen 1,advancementZone,response_button_text,1724.0999999996275,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
22,1765588207944,13/12/2025 01:10:07,1765588206939,-6,12/12/2025 19:10:06,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,22,2,1,Screen 1,Zone1,response_button_text,1677.199999999255,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
23,1765588209353,13/12/2025 01:10:09,1765588208347,-6,12/12/2025 19:10:08,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,19,3,1,Screen 1,Zone1,response_button_text,1404.4000000003725,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
24,1765588210799,13/12/2025 01:10:10,1765588209819,-6,12/12/2025 19:10:09,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,21,4,1,Screen 1,advancementZone,response_button_text,1469.5,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
25,1765588210961,13/12/2025 01:10:10,1765588209821,-6,12/12/2025 19:10:09,250842,10,task-nvib,,51379433,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,END TASK,,,,,458827,,,,,,,,,,,,,,,,,
1,1765593400490,13/12/2025 02:36:40,1765593400252,-8,12/12/2025 18:36:40,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1311x743,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765593405417,13/12/2025 02:36:45,1765593405212,-8,12/12/2025 18:36:45,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,1,Screen 2,advancementZone,continue_button,4935,,,0,,,,,,,,instructions,,,,,,
3,1765593414223,13/12/2025 02:36:54,1765593414029,-8,12/12/2025 18:36:54,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,2,Screen 1,advancementZone,continue_button,8809,,,0,,,,,,,,instructions,,,,,,
4,1765593416656,13/12/2025 02:36:56,1765593416462,-8,12/12/2025 18:36:56,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,2,1,1,Screen 1,advancementZone,continue_button,2418,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765593446200,13/12/2025 02:37:26,1765593445975,-8,12/12/2025 18:37:25,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29502,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CB_P1.mp3
6,1765593477268,13/12/2025 02:37:57,1765593477083,-8,12/12/2025 18:37:57,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31090,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CB_P2.mp3
7,1765593524981,13/12/2025 02:38:44,1765593524780,-8,12/12/2025 18:38:44,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,5,3,1,Screen 1,storyAudio,content_audio,47685,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CB_P3.mp3
8,1765593570549,13/12/2025 02:39:30,1765593570357,-8,12/12/2025 18:39:30,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45561,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CB_P4.mp3
9,1765593602658,13/12/2025 02:40:02,1765593602459,-8,12/12/2025 18:40:02,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32086,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CB_P5.mp3
10,1765593653302,13/12/2025 02:40:53,1765593653099,-8,12/12/2025 18:40:53,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50630,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CB_P6.mp3
11,1765593680833,13/12/2025 02:41:20,1765593680627,-8,12/12/2025 18:41:20,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27513,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CB_P7.mp3
12,1765593713321,13/12/2025 02:41:53,1765593713120,-8,12/12/2025 18:41:53,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32475,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CB_P8.mp3
13,1765593760651,13/12/2025 02:42:40,1765593760445,-8,12/12/2025 18:42:40,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,11,9,1,Screen 1,storyAudio,content_audio,47312,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CB_P9.mp3
14,1765593775003,13/12/2025 02:42:55,1765593774809,-8,12/12/2025 18:42:54,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,12,10,1,Screen 1,storyAudio,content_audio,14350,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CB_P10.mp3
15,1765593787228,13/12/2025 02:43:07,1765593787043,-8,12/12/2025 18:43:07,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12218,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CB_P11.mp3
16,1765593798851,13/12/2025 02:43:18,1765593798662,-8,12/12/2025 18:43:18,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11610,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CB_P12.mp3
17,1765593810792,13/12/2025 02:43:30,1765593810597,-8,12/12/2025 18:43:30,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,15,13,1,Screen 1,storyAudio,content_audio,11921,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CB_P13.mp3
18,1765593831577,13/12/2025 02:43:51,1765593831383,-8,12/12/2025 18:43:51,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,16,14,1,Screen 1,storyAudio,content_audio,20772,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CB_P14.mp3
19,1765593847785,13/12/2025 02:44:07,1765593847613,-8,12/12/2025 18:44:07,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16216,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CB_P15.mp3
20,1765593852782,13/12/2025 02:44:12,1765593852590,-8,12/12/2025 18:44:12,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,18,1,1,Screen 1,advancementZone,continue_button,4970,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765593856182,13/12/2025 02:44:16,1765593855990,-8,12/12/2025 18:44:15,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,20,1,1,Screen 1,advancementZone,response_button_text,3390,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
22,1765593858789,13/12/2025 02:44:18,1765593858590,-8,12/12/2025 18:44:18,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,21,2,1,Screen 1,advancementZone,response_button_text,2590,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
23,1765593861085,13/12/2025 02:44:21,1765593860890,-8,12/12/2025 18:44:20,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,22,3,1,Screen 1,Zone1,response_button_text,2293,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
24,1765593863326,13/12/2025 02:44:23,1765593863140,-8,12/12/2025 18:44:23,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,19,4,1,Screen 1,Zone1,response_button_text,2243,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
25,1765593863542,13/12/2025 02:44:23,1765593863143,-8,12/12/2025 18:44:23,250842,10,task-nvib,,51379807,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,END TASK,,,,,462891,,,,,,,,,,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
