Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,compQ,compQleft,compQright,compQans,picture,audio
21,1765584836519,13/12/2025 00:13:56,1765584837730,-5,12/12/2025 19:13:57,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,21,1,1,Screen 1,advancementZone,response_button_text,2986.7000000001863,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
22,1765584838714,13/12/2025 00:13:58,1765584839938,-5,12/12/2025 19:13:59,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,22,2,1,Screen 1,Zone1,response_button_text,2197.5999999996275,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
23,1765584842922,13/12/2025 00:14:02,1765584844145,-5,12/12/2025 19:14:04,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,20,3,1,Screen 1,advancementZone,response_button_text,4199.5,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
24,1765584844518,13/12/2025 00:14:04,1765584845738,-5,12/12/2025 19:14:05,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,19,4,1,Screen 1,Zone1,response_button_text,1585.1000000005588,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
25,1765584844718,13/12/2025 00:14:04,1765584845742,-5,12/12/2025 19:14:05,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,END TASK,,,,,503188,,,,,,,,,,,,,,,,,
1,1765590296562,13/12/2025 01:44:56,1765590296951,-6,12/12/2025 19:44:56,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765590298538,13/12/2025 01:44:58,1765590298961,-6,12/12/2025 19:44:58,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,1,1,1,Screen 2,advancementZone,continue_button,1965.4000000059605,,,0,,,,,,,,instructions,,,,,,
3,1765590311162,13/12/2025 01:45:11,1765590311591,-6,12/12/2025 19:45:11,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,1,1,2,Screen 1,advancementZone,continue_button,12619.300000011921,,,0,,,,,,,,instructions,,,,,,
4,1765590314364,13/12/2025 01:45:14,1765590314821,-6,12/12/2025 19:45:14,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,2,1,1,Screen 1,advancementZone,continue_button,3222.5999999940395,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765590343742,13/12/2025 01:45:43,1765590344190,-6,12/12/2025 19:45:44,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29362.40000000596,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CA_P1.mp3
6,1765590374793,13/12/2025 01:46:14,1765590375230,-6,12/12/2025 19:46:15,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31032.29999998212,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CA_P2.mp3
7,1765590422090,13/12/2025 01:47:02,1765590422144,-6,12/12/2025 19:47:02,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,5,3,1,Screen 1,storyAudio,content_audio,46904.60000002384,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CA_P3.mp3
8,1765590467278,13/12/2025 01:47:47,1765590467415,-6,12/12/2025 19:47:47,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45262.09999999404,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CA_P4.mp3
9,1765590499727,13/12/2025 01:48:19,1765590499830,-6,12/12/2025 19:48:19,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32408.30000001192,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CA_P5.mp3
10,1765590550438,13/12/2025 01:49:10,1765590550328,-6,12/12/2025 19:49:10,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50489.40000000596,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CA_P6.mp3
11,1765590577638,13/12/2025 01:49:37,1765590577657,-6,12/12/2025 19:49:37,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27321.09999999404,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CA_P7.mp3
12,1765590609616,13/12/2025 01:50:09,1765590610020,-6,12/12/2025 19:50:10,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32353.30000001192,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CA_P8.mp3
13,1765590655948,13/12/2025 01:50:55,1765590656208,-6,12/12/2025 19:50:56,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,11,9,1,Screen 1,storyAudio,content_audio,46179.90000000596,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CA_P9.mp3
14,1765590669754,13/12/2025 01:51:09,1765590670203,-6,12/12/2025 19:51:10,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,12,10,1,Screen 1,storyAudio,content_audio,13987.5,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CA_P10.mp3
15,1765590681952,13/12/2025 01:51:21,1765590682406,-6,12/12/2025 19:51:22,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12195,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CA_P11.mp3
16,1765590693737,13/12/2025 01:51:33,1765590694183,-6,12/12/2025 19:51:34,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11768.59999999404,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CA_P12.mp3
17,1765590705845,13/12/2025 01:51:45,1765590706300,-6,12/12/2025 19:51:46,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,15,13,1,Screen 1,storyAudio,content_audio,12109.09999999404,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CA_P13.mp3
18,1765590726984,13/12/2025 01:52:06,1765590727441,-6,12/12/2025 19:52:07,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,16,14,1,Screen 1,storyAudio,content_audio,21134.30000001192,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CA_P14.mp3
19,1765590743435,13/12/2025 01:52:23,1765590743890,-6,12/12/2025 19:52:23,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16440.59999999404,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CA_P15.mp3
20,1765590745992,13/12/2025 01:52:25,1765590746446,-6,12/12/2025 19:52:26,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,18,1,1,Screen 1,advancementZone,continue_button,2547.300000011921,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765590747728,13/12/2025 01:52:27,1765590748181,-6,12/12/2025 19:52:28,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,22,1,1,Screen 1,Zone1,response_button_text,1724.199999988079,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
22,1765590749553,13/12/2025 01:52:29,1765590749999,-6,12/12/2025 19:52:29,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,21,2,1,Screen 1,advancementZone,response_button_text,1808.8999999761581,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
23,1765590754531,13/12/2025 01:52:34,1765590754642,-6,12/12/2025 19:52:34,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,20,3,1,Screen 1,advancementZone,response_button_text,4632.300000011921,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
24,1765590755918,13/12/2025 01:52:35,1765590756364,-6,12/12/2025 19:52:36,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,19,4,1,Screen 1,Zone1,response_button_text,1712.2999999821186,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
25,1765590756211,13/12/2025 01:52:36,1765590756371,-6,12/12/2025 19:52:36,250842,10,task-zmm2,,51379611,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,END TASK,,,,,459420,,,,,,,,,,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
